video,frame,track_id,x1,y1,x2,y2,iou,label
cross3.mp4,107,2,496.32483,126.155304,580.39386,291.11945,0.0,OFF_GROUND
cross3.mp4,108,2,496.358,126.29445,580.8359,290.73843,0.0,OFF_GROUND
cross3.mp4,109,2,497.5476,126.78712,582.2985,290.82748,0.0,OFF_GROUND
cross3.mp4,110,2,498.03275,126.84123,583.37115,291.01276,0.0,OFF_GROUND
cross3.mp4,111,2,498.20212,126.74085,584.29126,291.2474,0.0,OFF_GROUND
cross3.mp4,112,2,498.25375,126.796074,584.8731,291.22507,0.0,OFF_GROUND
cross3.mp4,113,2,498.50247,126.84898,585.5758,291.23187,0.0,OFF_GROUND
cross3.mp4,114,2,498.47375,126.86885,586.28723,291.7997,0.0,OFF_GROUND
cross3.mp4,115,2,498.43808,126.77788,586.82074,291.904,0.0,OFF_GROUND
cross3.mp4,116,2,498.30383,126.63766,587.2777,291.99487,0.0,OFF_GROUND
cross3.mp4,117,2,498.36697,126.988174,587.7286,292.02042,0.0,OFF_GROUND
cross3.mp4,118,2,498.2206,127.342834,588.1192,292.43994,0.0,OFF_GROUND
cross3.mp4,119,2,497.85892,127.556335,588.50336,293.18518,0.0,OFF_GROUND
cross3.mp4,120,2,497.49078,127.700874,588.86725,293.85532,0.0,OFF_GROUND
cross3.mp4,121,2,497.05783,129.0819,588.72064,295.044,0.0,OFF_GROUND
cross3.mp4,122,2,496.73853,129.59026,588.70056,295.4436,0.0,OFF_GROUND
cross3.mp4,123,2,496.5417,130.07849,588.7191,295.69315,0.0,OFF_GROUND
cross3.mp4,124,2,495.84866,130.25536,588.42975,295.91855,0.0,OFF_GROUND
cross3.mp4,125,2,495.48355,130.16393,588.27826,295.69092,0.0,OFF_GROUND
cross3.mp4,126,2,495.0289,130.78554,587.7982,295.73273,0.0,OFF_GROUND
cross3.mp4,127,2,494.3641,130.73419,587.46,295.819,0.0,OFF_GROUND
cross3.mp4,128,2,493.9423,131.4858,586.98267,295.95108,0.0,OFF_GROUND
cross3.mp4,129,2,493.53818,131.94278,586.557,295.7092,0.0,OFF_GROUND
cross3.mp4,130,2,492.75964,132.0278,586.00934,295.72,0.0,OFF_GROUND
cross3.mp4,131,2,492.45486,132.05397,585.9513,295.72998,0.0,OFF_GROUND
cross3.mp4,132,2,490.58112,132.1239,584.8277,296.8222,0.0,OFF_GROUND
cross3.mp4,133,2,489.4891,131.94734,584.46844,297.82306,0.0,OFF_GROUND
cross3.mp4,134,2,488.69443,131.78998,584.1126,298.25238,0.0,OFF_GROUND
cross3.mp4,135,2,487.75305,132.28131,583.0276,298.5445,0.0,OFF_GROUND
cross3.mp4,136,2,487.15332,132.6268,582.17267,298.76788,0.0,OFF_GROUND
cross3.mp4,137,2,486.6988,132.60071,581.57697,299.0421,0.0,OFF_GROUND
cross3.mp4,138,2,486.25983,133.56299,580.17395,299.03055,0.0,OFF_GROUND
cross3.mp4,139,2,485.7027,133.93752,578.9433,298.87613,0.0,OFF_GROUND
cross3.mp4,140,2,485.56525,133.94302,578.458,298.93393,0.0,OFF_GROUND
cross3.mp4,141,2,485.46432,133.93925,578.0347,299.05124,0.0,OFF_GROUND
cross3.mp4,142,2,484.70673,134.2042,577.487,300.57486,0.0,OFF_GROUND
cross3.mp4,143,2,484.3154,134.30116,577.2898,302.07236,0.0,OFF_GROUND
cross3.mp4,144,2,484.45117,134.42229,577.0336,302.48404,0.0,OFF_GROUND
cross3.mp4,145,2,484.75702,134.84438,576.61914,302.3835,0.0,OFF_GROUND
cross3.mp4,146,2,484.95084,135.45346,576.1613,302.49884,0.0,OFF_GROUND
cross3.mp4,147,2,485.09644,136.03482,575.7894,302.93066,0.0,OFF_GROUND
cross3.mp4,148,2,484.1697,136.20128,574.4013,303.32245,0.0,OFF_GROUND
cross3.mp4,149,2,483.82114,136.08246,573.60187,303.5115,0.0,OFF_GROUND
cross3.mp4,150,2,484.12512,136.22827,573.1225,303.43195,0.0,OFF_GROUND
cross3.mp4,151,2,483.7652,135.43733,572.576,303.4981,0.0,OFF_GROUND
cross3.mp4,152,2,483.87308,135.30605,572.2192,303.63318,0.0,OFF_GROUND
cross3.mp4,153,2,483.8719,136.47694,571.6142,304.6618,0.0,OFF_GROUND
cross3.mp4,154,2,483.85886,136.72612,571.1514,304.96176,0.0,OFF_GROUND
cross3.mp4,155,2,483.89792,136.69215,570.81055,305.0335,0.0,OFF_GROUND
cross3.mp4,156,2,483.8874,136.46616,570.5929,305.25275,0.0,OFF_GROUND
cross3.mp4,157,2,484.02164,136.38148,570.41705,305.33447,0.0,OFF_GROUND
cross3.mp4,158,2,483.61557,136.32083,569.7721,305.39874,0.0,OFF_GROUND
cross3.mp4,159,2,483.6731,136.3204,569.65564,305.75046,0.0,OFF_GROUND
cross3.mp4,160,2,483.83902,136.50967,569.4116,305.81808,0.0,OFF_GROUND
cross3.mp4,161,2,483.98602,136.56479,569.2631,305.91937,0.0,OFF_GROUND
cross3.mp4,162,2,484.32358,137.20993,568.99225,305.91776,0.0,OFF_GROUND
cross3.mp4,163,2,484.53302,137.44577,568.82916,305.9221,0.0,OFF_GROUND
cross3.mp4,164,2,484.5459,137.3551,568.5918,305.94235,0.0,OFF_GROUND
cross3.mp4,165,2,484.65216,137.39148,568.4674,306.1258,0.0,OFF_GROUND
cross3.mp4,166,2,484.78406,137.6282,568.2983,306.41278,0.0,OFF_GROUND
cross3.mp4,167,2,484.83902,137.66391,568.1569,306.67514,0.0,OFF_GROUND
cross3.mp4,168,2,484.95065,137.7081,568.0032,306.74942,0.0,OFF_GROUND
cross3.mp4,169,2,485.0191,137.16063,568.02844,306.7481,0.0,OFF_GROUND
cross3.mp4,170,2,485.1394,136.95464,568.1067,307.0265,0.0,OFF_GROUND
cross3.mp4,171,2,485.00943,136.68489,568.14166,307.56036,0.0,OFF_GROUND
cross3.mp4,172,2,485.1779,136.54924,568.30206,307.78366,0.0,OFF_GROUND
cross3.mp4,173,2,485.3041,136.53874,568.2586,307.75052,0.0,OFF_GROUND
cross3.mp4,174,2,485.09378,136.07953,568.2455,308.1603,0.0,OFF_GROUND
cross3.mp4,175,2,484.813,134.63658,568.8947,309.41736,0.0,OFF_GROUND
cross3.mp4,176,2,483.8246,133.44287,568.9974,311.79715,0.0,OFF_GROUND
cross3.mp4,177,2,483.0781,133.05989,569.1084,314.65558,0.0,OFF_GROUND
cross3.mp4,178,2,482.7446,133.41272,569.08636,316.94794,0.0,OFF_GROUND
cross3.mp4,179,2,482.62433,134.2491,568.48364,317.90393,0.0,OFF_GROUND
cross3.mp4,180,2,482.12552,135.26723,568.499,321.3749,0.0,OFF_GROUND
cross3.mp4,181,2,482.24042,138.08607,568.0942,324.00952,0.0,OFF_GROUND
cross3.mp4,182,2,482.86234,140.45927,568.0115,325.41653,0.0,OFF_GROUND
cross3.mp4,183,2,482.4565,142.16113,568.72864,330.5669,0.0,OFF_GROUND
cross3.mp4,184,2,482.30475,143.81372,569.02765,334.21017,0.0,OFF_GROUND
cross3.mp4,185,2,482.2506,146.26178,568.4628,335.99588,0.0,OFF_GROUND
cross3.mp4,186,2,481.8418,149.15285,567.9226,338.99973,0.0,OFF_GROUND
cross3.mp4,187,2,478.30847,152.96613,568.8896,353.81522,0.0,OFF_GROUND
cross3.mp4,188,2,475.84647,155.41113,568.18024,360.46472,4.2312727245809964e-05,OFF_GROUND
cross3.mp4,189,2,474.72696,157.07617,567.88727,364.15152,0.0009962531566413931,OFF_GROUND
cross3.mp4,190,2,472.96936,158.17952,566.96387,366.89133,0.002638150206134659,OFF_GROUND
cross3.mp4,191,2,469.9531,161.06015,566.4144,374.90985,0.010325074936306855,ON_GROUND
cross3.mp4,192,2,461.40628,163.55316,560.62823,379.92365,0.018454339729536997,ON_GROUND
cross3.mp4,193,2,454.59576,162.95926,559.692,389.81583,0.03294518255626801,ON_GROUND
cross3.mp4,194,2,453.14566,163.50046,559.07117,389.62225,0.03350850751650315,ON_GROUND
cross3.mp4,195,2,450.441,170.86179,557.3059,396.16513,0.044153825977727254,ON_GROUND
cross3.mp4,196,2,454.51764,163.26208,560.6226,386.6464,0.029001515867872134,ON_GROUND
cross3.mp4,197,2,450.18243,160.40205,560.3726,391.4146,0.03685787865266023,ON_GROUND
cross3.mp4,198,2,449.93518,187.47336,551.9898,396.09305,0.046616537619859226,ON_GROUND
cross3.mp4,199,2,445.47256,191.89323,548.14215,398.0296,0.05336155906070348,ON_GROUND
cross3.mp4,202,2,433.311,219.55629,525.0557,395.2062,0.06329153270321282,ON_GROUND
cross3.mp4,203,2,426.74625,223.68279,520.65607,396.36737,0.06937224058567652,ON_GROUND
cross3.mp4,207,2,405.2763,222.01236,516.8804,409.45837,0.11223959949270583,ON_GROUND
cross3.mp4,208,2,394.3912,221.65063,512.4695,417.26886,0.13798357592514407,ON_GROUND
cross3.mp4,209,2,384.37018,221.00838,506.51547,422.99243,0.1584756144468569,ON_GROUND
cross3.mp4,210,2,377.29324,221.96432,502.5708,428.17642,0.17683317276378951,ON_GROUND
cross3.mp4,211,2,374.95068,224.16246,504.03418,435.06607,0.198128963100483,ON_GROUND
cross3.mp4,212,2,368.55026,228.06375,498.90253,441.86893,0.221431108384588,ON_GROUND
cross3.mp4,213,2,354.0251,235.77502,481.2389,447.7445,0.24640297739737752,ON_GROUND
cross3.mp4,214,2,345.49097,242.55333,468.80972,450.23044,0.25774115134344683,ON_GROUND
cross3.mp4,215,2,335.17255,247.66406,453.9141,450.78064,0.2631060852058477,ON_GROUND
cross3.mp4,216,2,329.86328,251.67873,445.8974,451.14697,0.2520423899424691,ON_GROUND
